cliente_key,customer_id,country
1009,17352.0,United Kingdom
1010,12649.0,Germany
1011,14137.0,United Kingdom
1012,14154.0,United Kingdom
1013,14826.0,United Kingdom
1014,16585.0,United Kingdom
1015,15513.0,United Kingdom
1016,12647.0,Germany
1017,17962.0,United Kingdom
1018,17757.0,United Kingdom
1019,14146.0,United Kingdom
1020,13929.0,United Kingdom
1021,16304.0,United Kingdom
1022,13152.0,United Kingdom
1023,18041.0,United Kingdom
1024,13787.0,United Kingdom
1025,16414.0,United Kingdom
1026,14256.0,United Kingdom
1027,15903.0,United Kingdom
1028,16660.0,United Kingdom
1029,18134.0,United Kingdom
1030,12931.0,United Kingdom
1031,12644.0,Germany
1032,17496.0,United Kingdom
1033,15605.0,United Kingdom
1034,13233.0,United Kingdom
1035,15046.0,United Kingdom
1036,13562.0,United Kingdom
1037,12431.0,Belgium
1038,15359.0,United Kingdom
1039,18106.0,United Kingdom
1040,17681.0,United Kingdom
1041,12755.0,Japan
1042,12789.0,Netherlands
1043,15771.0,United Kingdom
1044,16452.0,United Kingdom
1045,14324.0,United Kingdom
1046,17871.0,United Kingdom
1047,12631.0,Finland
1048,17227.0,United Kingdom
1049,12860.0,United Kingdom
1050,17454.0,United Kingdom
1051,15224.0,United Kingdom
1052,12813.0,Netherlands
1053,15489.0,United Kingdom
1054,14451.0,United Kingdom
1055,14421.0,United Kingdom
1056,17801.0,United Kingdom
1057,16595.0,United Kingdom
1058,13907.0,United Kingdom
1059,16510.0,United Kingdom
1060,14420.0,United Kingdom
1061,16524.0,United Kingdom
1062,16166.0,United Kingdom
1063,16434.0,United Kingdom
1064,13869.0,United Kingdom
1065,13616.0,United Kingdom
1066,17591.0,United Kingdom
1067,14892.0,United Kingdom
1068,16684.0,United Kingdom
1069,12877.0,United Kingdom
1070,14441.0,United Kingdom
1071,14754.0,United Kingdom
1072,15747.0,United Kingdom
1073,15795.0,United Kingdom
1074,18057.0,United Kingdom
1075,14461.0,United Kingdom
1076,14442.0,Channel Islands
1077,17966.0,United Kingdom
1078,15164.0,United Kingdom
1079,17048.0,United Kingdom
1080,17773.0,United Kingdom
1081,16954.0,United Kingdom
1082,15375.0,United Kingdom
1083,14343.0,United Kingdom
1084,15697.0,United Kingdom
1085,16867.0,United Kingdom
1086,16287.0,United Kingdom
1087,15198.0,United Kingdom
1088,13877.0,United Kingdom
1089,12470.0,Unspecified
1090,17769.0,United Kingdom
1091,17706.0,United Kingdom
1092,14715.0,United Kingdom
1093,12589.0,France
1094,16087.0,United Kingdom
1095,14472.0,United Kingdom
1096,13555.0,United Kingdom
1097,12733.0,Usa
1098,14413.0,United Kingdom
1099,13315.0,United Kingdom
1100,17245.0,United Kingdom
1101,17963.0,United Kingdom
1102,14983.0,United Kingdom
1103,13397.0,United Kingdom
1104,12987.0,United Kingdom
1105,16727.0,United Kingdom
1106,14556.0,United Kingdom
1107,14388.0,United Kingdom
1108,17220.0,United Kingdom
1109,17356.0,United Kingdom
1110,17794.0,United Kingdom
1111,15191.0,United Kingdom
1112,14649.0,United Kingdom
1113,14595.0,United Kingdom
1114,16085.0,United Kingdom
1115,13982.0,United Kingdom
1116,17875.0,United Kingdom
1117,16634.0,United Kingdom
1118,14207.0,United Kingdom
1119,15095.0,United Kingdom
1120,12986.0,United Kingdom
1121,14431.0,United Kingdom
1122,14530.0,United Kingdom
1123,14320.0,United Kingdom
1124,14714.0,United Kingdom
1125,15910.0,United Kingdom
1126,12971.0,United Kingdom
1127,13527.0,United Kingdom
1128,15885.0,United Kingdom
1129,14064.0,United Kingdom
1130,15296.0,United Kingdom
1131,14439.0,Greece
1132,13543.0,United Kingdom
1133,15682.0,United Kingdom
1134,17320.0,United Kingdom
1135,15126.0,United Kingdom
1136,17180.0,United Kingdom
1137,13413.0,United Kingdom
1138,13192.0,United Kingdom
1139,14854.0,United Kingdom
1140,14209.0,United Kingdom
1141,14274.0,United Kingdom
1142,17460.0,United Kingdom
1143,12531.0,Germany
1144,16822.0,United Kingdom
1145,13889.0,United Kingdom
1146,14640.0,United Kingdom
1147,14837.0,United Kingdom
1148,17242.0,United Kingdom
1149,17618.0,United Kingdom
1150,17335.0,United Kingdom
1151,17780.0,United Kingdom
1152,16950.0,United Kingdom
1153,12916.0,United Kingdom
1154,13036.0,United Kingdom
1155,14879.0,United Kingdom
1156,16422.0,United Kingdom
1157,12703.0,Germany
1158,13249.0,United Kingdom
1159,15727.0,United Kingdom
1160,15711.0,United Kingdom
1161,14701.0,United Kingdom
1162,16255.0,United Kingdom
1163,14070.0,United Kingdom
1164,17071.0,United Kingdom
1165,16523.0,United Kingdom
1166,14522.0,United Kingdom
1167,17141.0,United Kingdom
1168,13209.0,United Kingdom
1169,15696.0,United Kingdom
1170,13729.0,United Kingdom
1171,14044.0,United Kingdom
1172,17142.0,United Kingdom
1173,16206.0,United Kingdom
1174,15434.0,United Kingdom
1175,15483.0,United Kingdom
1176,14986.0,United Kingdom
1177,17584.0,United Kingdom
1178,14870.0,United Kingdom
1179,14621.0,United Kingdom
1180,15303.0,United Kingdom
1181,13488.0,United Kingdom
1182,17810.0,United Kingdom
1183,18199.0,United Kingdom
1184,13477.0,United Kingdom
1185,16795.0,United Kingdom
1186,17419.0,United Kingdom
1187,16004.0,United Kingdom
1188,14628.0,United Kingdom
1189,15611.0,United Kingdom
1190,14376.0,United Kingdom
1191,12857.0,United Kingdom
1192,14538.0,United Kingdom
1193,17218.0,United Kingdom
1194,13650.0,United Kingdom
1195,15259.0,United Kingdom
1196,13971.0,United Kingdom
1197,12468.0,Germany
1198,15218.0,United Kingdom
1199,15950.0,United Kingdom
1200,17536.0,United Kingdom
1201,15003.0,United Kingdom
1202,16481.0,United Kingdom
1203,13459.0,United Kingdom
1204,16281.0,United Kingdom
1205,12905.0,United Kingdom
1206,12361.0,Belgium
1207,17059.0,United Kingdom
1208,15845.0,United Kingdom
1209,17050.0,United Kingdom
1210,17726.0,United Kingdom
1211,13514.0,United Kingdom
1212,15766.0,United Kingdom
1213,15959.0,United Kingdom
1214,15073.0,United Kingdom
1215,13698.0,United Kingdom
1216,16051.0,United Kingdom
1217,14365.0,United Kingdom
1218,12873.0,United Kingdom
1219,15695.0,United Kingdom
1220,15798.0,United Kingdom
1221,14551.0,United Kingdom
1222,12869.0,United Kingdom
1223,17604.0,United Kingdom
1224,16430.0,United Kingdom
1225,13048.0,United Kingdom
1226,16320.0,Unspecified
1227,13101.0,United Kingdom
1228,18016.0,United Kingdom
1229,14167.0,United Kingdom
1230,14279.0,United Kingdom
1231,12484.0,Spain
1232,17695.0,United Kingdom
1233,17982.0,United Kingdom
1234,14672.0,United Kingdom
1235,15563.0,United Kingdom
1236,13820.0,United Kingdom
1237,16326.0,United Kingdom
1238,15544.0,United Kingdom
1239,16137.0,United Kingdom
1240,18194.0,United Kingdom
1241,13615.0,United Kingdom
1242,15137.0,United Kingdom
1243,17905.0,United Kingdom
1244,15861.0,United Kingdom
1245,15192.0,United Kingdom
1246,14469.0,United Kingdom
1247,13851.0,United Kingdom
1248,15487.0,United Kingdom
1249,13480.0,United Kingdom
1250,15251.0,United Kingdom
1251,13583.0,United Kingdom
1252,14249.0,United Kingdom
1253,16673.0,United Kingdom
1254,16390.0,United Kingdom
1255,14068.0,United Kingdom
1256,15943.0,United Kingdom
1257,16923.0,United Kingdom
1258,16955.0,United Kingdom
1259,15013.0,United Kingdom
1260,15588.0,United Kingdom
1261,17137.0,United Kingdom
1262,14481.0,United Kingdom
1263,16014.0,United Kingdom
1264,14820.0,United Kingdom
1265,15385.0,United Kingdom
1266,12483.0,Sweden
1267,13443.0,United Kingdom
1268,13392.0,United Kingdom
1269,14306.0,United Kingdom
1270,13897.0,United Kingdom
1271,15338.0,United Kingdom
1272,18212.0,United Kingdom
1273,16655.0,United Kingdom
1274,12668.0,Germany
1275,17107.0,United Kingdom
1276,17176.0,United Kingdom
1277,13478.0,United Kingdom
1278,14637.0,United Kingdom
1279,15317.0,United Kingdom
1280,15022.0,United Kingdom
1281,14370.0,United Kingdom
1282,12810.0,Japan
1283,14047.0,United Kingdom
1284,12800.0,Portugal
1285,12711.0,Germany
1286,15416.0,United Kingdom
1287,17365.0,United Kingdom
1288,13511.0,United Kingdom
1289,16415.0,United Kingdom
1290,14821.0,United Kingdom
1291,13156.0,United Kingdom
1292,17361.0,United Kingdom
1293,13628.0,United Kingdom
1294,15480.0,Malta
1295,17350.0,United Kingdom
1296,15369.0,United Kingdom
1297,15564.0,United Kingdom
1298,15803.0,United Kingdom
1299,13584.0,United Kingdom
1300,17146.0,United Kingdom
1301,13916.0,United Kingdom
1302,15279.0,United Kingdom
1303,18175.0,United Kingdom
1304,17163.0,United Kingdom
1305,16300.0,United Kingdom
1306,12848.0,United Kingdom
1307,13538.0,United Kingdom
1308,13975.0,United Kingdom
1309,17092.0,United Kingdom
1310,16067.0,United Kingdom
1311,12805.0,Netherlands
1312,15321.0,United Kingdom
1313,15091.0,United Kingdom
1314,13553.0,United Kingdom
1315,16928.0,United Kingdom
1316,13757.0,United Kingdom
1317,17311.0,United Kingdom
1318,16840.0,United Kingdom
1319,16081.0,United Kingdom
1320,14399.0,United Kingdom
1321,12396.0,Rsa
1322,15448.0,United Kingdom
1323,18101.0,United Kingdom
1324,13619.0,United Kingdom
1325,16834.0,United Kingdom
1326,17690.0,United Kingdom
1327,12840.0,United Kingdom
1328,14545.0,United Kingdom
1329,15023.0,United Kingdom
1330,14038.0,United Kingdom
1331,15591.0,United Kingdom
1332,14497.0,United Kingdom
1333,15732.0,United Kingdom
1334,13107.0,United Kingdom
1335,14607.0,United Kingdom
1336,12373.0,Austria
1337,16583.0,United Kingdom
1338,17281.0,United Kingdom
1339,16383.0,United Kingdom
1340,16412.0,United Kingdom
1341,15167.0,United Kingdom
1342,17138.0,United Kingdom
1343,16986.0,United Kingdom
1344,12500.0,Germany
1345,17309.0,United Kingdom
1346,16266.0,United Kingdom
1347,15365.0,United Kingdom
1348,17328.0,United Kingdom
1349,15810.0,United Kingdom
1350,13874.0,United Kingdom
1351,18267.0,United Kingdom
1352,12853.0,United Kingdom
1353,13009.0,United Kingdom
1354,16147.0,United Kingdom
1355,13658.0,United Kingdom
1356,16704.0,United Kingdom
1357,15784.0,United Kingdom
1358,14682.0,United Kingdom
1359,15660.0,United Kingdom
1360,13700.0,United Kingdom
1361,16714.0,United Kingdom
1362,15580.0,United Kingdom
1363,15422.0,United Kingdom
1364,15584.0,United Kingdom
1365,16788.0,United Kingdom
1366,16225.0,United Kingdom
1367,12402.0,Belgium
1368,14562.0,United Kingdom
1369,17550.0,United Kingdom
1370,16082.0,United Kingdom
1371,16212.0,United Kingdom
1372,17342.0,United Kingdom
1373,17504.0,United Kingdom
1374,14227.0,United Kingdom
1375,13497.0,United Kingdom
1376,16161.0,United Kingdom
1377,13870.0,United Kingdom
1378,16246.0,United Kingdom
1379,13417.0,United Kingdom
1380,13304.0,United Kingdom
1381,13834.0,United Kingdom
1382,14884.0,United Kingdom
1383,18070.0,United Kingdom
1384,16078.0,United Kingdom
1385,15339.0,United Kingdom
1386,16781.0,United Kingdom
1387,17514.0,United Kingdom
1388,17294.0,United Kingdom
1389,17647.0,United Kingdom
1390,12524.0,Germany
1391,12665.0,Germany
1392,17319.0,United Kingdom
1393,17774.0,United Kingdom
1394,15892.0,United Kingdom
1395,13119.0,United Kingdom
1396,12370.0,Austria
1397,13131.0,United Kingdom
1398,17577.0,United Kingdom
1399,15082.0,United Kingdom
1400,12645.0,Germany
1401,17083.0,United Kingdom
1402,12621.0,Germany
1403,13293.0,United Kingdom
1404,16344.0,United Kingdom
1405,17731.0,United Kingdom
1406,13976.0,United Kingdom
1407,13242.0,United Kingdom
1408,16419.0,United Kingdom
1409,13985.0,United Kingdom
1410,16873.0,United Kingdom
1411,12663.0,Germany
1412,16530.0,United Kingdom
1413,13092.0,United Kingdom
1414,12932.0,United Kingdom
1415,18058.0,United Kingdom
1416,15176.0,United Kingdom
1417,13164.0,United Kingdom
1418,12776.0,Portugal
1419,17201.0,United Kingdom
1420,17575.0,United Kingdom
1421,12474.0,Germany
1422,16577.0,United Kingdom
1423,12670.0,France
1424,15765.0,United Kingdom
1425,12567.0,France
1426,14115.0,United Kingdom
1427,14072.0,United Kingdom
1428,16992.0,United Kingdom
1429,14301.0,United Kingdom
1430,17685.0,United Kingdom
1431,12677.0,France
1432,13696.0,United Kingdom
1433,15244.0,United Kingdom
1434,13551.0,United Kingdom
1435,16839.0,United Kingdom
1436,15807.0,United Kingdom
1437,16978.0,United Kingdom
1438,13291.0,United Kingdom
1439,13199.0,United Kingdom
1440,16553.0,United Kingdom
1441,13815.0,Germany
1442,16895.0,United Kingdom
1443,15293.0,United Kingdom
1444,15504.0,United Kingdom
1445,12695.0,France
1446,13223.0,United Kingdom
1447,17226.0,United Kingdom
1448,17547.0,United Kingdom
1449,15278.0,United Kingdom
1450,15288.0,United Kingdom
1451,12976.0,United Kingdom
1452,17258.0,United Kingdom
1453,17955.0,United Kingdom
1454,15372.0,United Kingdom
1455,13446.0,United Kingdom
1456,16608.0,United Kingdom
1457,15561.0,United Kingdom
1458,17108.0,United Kingdom
1459,15425.0,United Kingdom
1460,15538.0,United Kingdom
1461,16136.0,United Kingdom
1462,13587.0,United Kingdom
1463,14970.0,United Kingdom
1464,15272.0,United Kingdom
1465,17285.0,United Kingdom
1466,13421.0,United Kingdom
1467,17340.0,United Kingdom
1468,16838.0,United Kingdom
1469,15964.0,United Kingdom
1470,14909.0,United Kingdom
1471,18179.0,United Kingdom
1472,14943.0,United Kingdom
1473,12426.0,Germany
1474,12391.0,Cyprus
1475,12380.0,Belgium
1476,16330.0,United Kingdom
1477,17136.0,United Kingdom
1478,15371.0,United Kingdom
1479,16544.0,United Kingdom
1480,16860.0,United Kingdom
1481,17241.0,United Kingdom
1482,17442.0,United Kingdom
1483,17644.0,United Kingdom
1484,15323.0,United Kingdom
1485,13802.0,United Kingdom
1486,14369.0,United Kingdom
1487,16359.0,United Kingdom
1488,14989.0,United Kingdom
1489,16584.0,United Kingdom
1490,13407.0,United Kingdom
1491,17171.0,United Kingdom
1492,14639.0,United Kingdom
1493,17778.0,United Kingdom
1494,17789.0,United Kingdom
1495,15325.0,United Kingdom
1496,12960.0,United Kingdom
1497,13503.0,United Kingdom
1498,12972.0,United Kingdom
1499,17931.0,United Kingdom
1500,13842.0,United Kingdom
1501,16911.0,United Kingdom
1502,16774.0,United Kingdom
1503,14944.0,United Kingdom
1504,13659.0,United Kingdom
1505,18285.0,United Kingdom
1506,14244.0,United Kingdom
1507,17560.0,United Kingdom
1508,13613.0,United Kingdom
1509,14276.0,United Kingdom
1510,17426.0,United Kingdom
1511,14584.0,United Kingdom
1512,16447.0,United Kingdom
1513,16938.0,United Kingdom
1514,18218.0,United Kingdom
1515,14322.0,United Kingdom
1516,14495.0,United Kingdom
1517,14890.0,United Kingdom
1518,13773.0,United Kingdom
1519,13020.0,United Kingdom
1520,12993.0,United Kingdom
1521,13431.0,United Kingdom
1522,12898.0,United Kingdom
1523,16170.0,United Kingdom
1524,13579.0,United Kingdom
1525,14152.0,United Kingdom
1526,18178.0,United Kingdom
1527,17763.0,United Kingdom
1528,15693.0,United Kingdom
1529,17721.0,United Kingdom
1530,18153.0,United Kingdom
1531,14783.0,United Kingdom
1532,18257.0,United Kingdom
1533,18008.0,United Kingdom
1534,15306.0,United Kingdom
1535,16487.0,United Kingdom
1536,14686.0,United Kingdom
1537,13333.0,United Kingdom
1538,13957.0,United Kingdom
1539,16574.0,United Kingdom
1540,13604.0,United Kingdom
1541,17145.0,United Kingdom
1542,13662.0,United Kingdom
1543,13552.0,United Kingdom
1544,13191.0,United Kingdom
1545,18283.0,United Kingdom
1546,12416.0,Australia
1547,13761.0,United Kingdom
1548,14878.0,United Kingdom
1549,15988.0,United Kingdom
1550,15182.0,United Kingdom
1551,16693.0,United Kingdom
1552,15774.0,United Kingdom
1553,16948.0,United Kingdom
1554,13980.0,United Kingdom
1555,17332.0,United Kingdom
1556,15928.0,United Kingdom
1557,12945.0,United Kingdom
1558,16450.0,United Kingdom
1559,14602.0,United Kingdom
1560,16273.0,United Kingdom
1561,13540.0,United Kingdom
1562,12360.0,Austria
1563,13434.0,United Kingdom
1564,12389.0,Australia
1565,16619.0,United Kingdom
1566,14997.0,United Kingdom
1567,17439.0,United Kingdom
1568,17195.0,United Kingdom
1569,17081.0,United Kingdom
1570,15754.0,United Kingdom
1571,17259.0,United Kingdom
1572,15673.0,United Kingdom
1573,16071.0,United Kingdom
1574,13340.0,United Kingdom
1575,17829.0,United Arab Emirates
1576,13513.0,United Kingdom
1577,12727.0,France
1578,17667.0,United Kingdom
1579,13330.0,United Kingdom
1580,15493.0,United Kingdom
1581,16416.0,United Kingdom
1582,13052.0,United Kingdom
1583,14726.0,United Kingdom
1584,15295.0,United Kingdom
1585,13772.0,United Kingdom
1586,15241.0,United Kingdom
1587,14112.0,United Kingdom
1588,13490.0,United Kingdom
1589,15955.0,United Kingdom
1590,14681.0,United Kingdom
1591,15290.0,United Kingdom
1592,16388.0,United Kingdom
1593,12482.0,Sweden
1594,16406.0,United Kingdom
1595,12998.0,United Kingdom
1596,15439.0,United Kingdom
1597,14284.0,United Kingdom
1598,12909.0,United Kingdom
1599,15659.0,United Kingdom
1600,13765.0,United Kingdom
1601,17027.0,United Kingdom
1602,15058.0,United Kingdom
1603,16208.0,United Kingdom
1604,13944.0,United Kingdom
1605,14535.0,United Kingdom
1606,13469.0,United Kingdom
1607,13104.0,United Kingdom
1608,17358.0,United Kingdom
1609,16118.0,United Kingdom
1610,14006.0,United Kingdom
1611,16471.0,United Kingdom
1612,14740.0,United Kingdom
1613,18009.0,United Kingdom
1614,17863.0,United Kingdom
1615,13334.0,United Kingdom
1616,13771.0,United Kingdom
1617,13240.0,United Kingdom
1618,14402.0,United Kingdom
1619,17200.0,United Kingdom
1620,13935.0,United Kingdom
1621,16677.0,United Kingdom
1622,17534.0,United Kingdom
1623,13652.0,United Kingdom
1624,14770.0,United Kingdom
1625,17207.0,United Kingdom
1626,17883.0,United Kingdom
1627,17011.0,United Kingdom
1628,15366.0,United Kingdom
1629,16631.0,United Kingdom
1630,15124.0,United Kingdom
1631,13598.0,United Kingdom
1632,14177.0,United Kingdom
1633,16913.0,United Kingdom
1634,14459.0,United Kingdom
1635,15569.0,United Kingdom
1636,15149.0,United Kingdom
1637,14807.0,United Kingdom
1638,18046.0,United Kingdom
1639,17760.0,United Kingdom
1640,15990.0,United Kingdom
1641,15664.0,United Kingdom
1642,13883.0,United Kingdom
1643,16939.0,United Kingdom
1644,13561.0,United Kingdom
1645,16283.0,United Kingdom
1646,17373.0,United Kingdom
1647,18069.0,United Kingdom
1648,14798.0,United Kingdom
1649,12598.0,France
1650,13010.0,United Kingdom
1651,15219.0,United Kingdom
1652,14131.0,United Kingdom
1653,16511.0,United Kingdom
1654,16037.0,United Kingdom
1655,13018.0,United Kingdom
1656,17305.0,United Kingdom
1657,16521.0,United Kingdom
1658,16519.0,United Kingdom
1659,17359.0,United Kingdom
1660,16731.0,United Kingdom
1661,14257.0,United Kingdom
1662,15603.0,United Kingdom
1663,17116.0,United Kingdom
1664,13911.0,United Kingdom
1665,12731.0,France
1666,16946.0,United Kingdom
1667,17477.0,United Kingdom
1668,13797.0,United Kingdom
1669,13126.0,United Kingdom
1670,14818.0,United Kingdom
1671,15927.0,United Kingdom
1672,16960.0,United Kingdom
1673,12525.0,France
1674,16177.0,United Kingdom
1675,12809.0,Portugal
1676,15606.0,United Kingdom
1677,13593.0,United Kingdom
1678,16520.0,United Kingdom
1679,13793.0,United Kingdom
1680,13663.0,United Kingdom
1681,16947.0,United Kingdom
1682,16099.0,United Kingdom
1683,18148.0,United Kingdom
1684,17020.0,United Kingdom
1685,13873.0,United Kingdom
1686,13294.0,United Kingdom
1687,12594.0,Italy
1688,16461.0,United Kingdom
1689,16636.0,United Kingdom
1690,13214.0,United Kingdom
1691,13722.0,United Kingdom
1692,13595.0,United Kingdom
1693,14142.0,United Kingdom
1694,18152.0,United Kingdom
1695,16285.0,United Kingdom
1696,14157.0,United Kingdom
1697,15875.0,United Kingdom
1698,13835.0,United Kingdom
1699,13377.0,United Kingdom
1700,17049.0,United Kingdom
1701,15622.0,United Kingdom
1702,17930.0,United Kingdom
1703,15084.0,United Kingdom
1704,14097.0,United Kingdom
1705,18151.0,United Kingdom
1706,13879.0,United Kingdom
1707,17663.0,United Kingdom
1708,16859.0,United Kingdom
1709,18272.0,United Kingdom
1710,17847.0,United Kingdom
1711,18064.0,United Kingdom
1712,14018.0,United Kingdom
1713,14426.0,United Kingdom
1714,13881.0,United Kingdom
1715,17159.0,United Kingdom
1716,16096.0,United Kingdom
1717,14748.0,United Kingdom
1718,15030.0,United Kingdom
1719,17448.0,United Kingdom
1720,12371.0,Switzerland
1721,17718.0,United Kingdom
1722,12399.0,Belgium
1723,13280.0,United Kingdom
1724,12568.0,Germany
1725,13476.0,United Kingdom
1726,12497.0,Germany
1727,18226.0,United Kingdom
1728,14957.0,United Kingdom
1729,14186.0,United Kingdom
1730,13544.0,United Kingdom
1731,13515.0,United Kingdom
1732,15094.0,United Kingdom
1733,17006.0,United Kingdom
1734,15630.0,United Kingdom
1735,15978.0,United Kingdom
1736,14852.0,United Kingdom
1737,14233.0,United Kingdom
1738,13799.0,United Kingdom
1739,16331.0,United Kingdom
1740,14172.0,United Kingdom
1741,13201.0,United Kingdom
1742,13508.0,United Kingdom
1743,16271.0,United Kingdom
1744,15443.0,United Kingdom
1745,14205.0,United Kingdom
1746,14877.0,United Kingdom
1747,18253.0,United Kingdom
1748,13764.0,United Kingdom
1749,17236.0,United Kingdom
1750,17589.0,United Kingdom
1751,17734.0,United Kingdom
1752,13276.0,United Kingdom
1753,16466.0,United Kingdom
1754,12530.0,Germany
1755,15631.0,United Kingdom
1756,18029.0,United Kingdom
1757,16984.0,United Kingdom
1758,16310.0,United Kingdom
1759,16534.0,United Kingdom
1760,17158.0,United Kingdom
1761,12369.0,Austria
1762,14493.0,United Kingdom
1763,15847.0,United Kingdom
1764,17298.0,United Kingdom
1765,15791.0,United Kingdom
1766,12765.0,Netherlands
1767,17682.0,United Kingdom
1768,12825.0,United Kingdom
1769,17325.0,United Kingdom
1770,13157.0,United Kingdom
1771,17542.0,United Kingdom
1772,12514.0,Italy
1773,17960.0,United Kingdom
1774,16628.0,United Kingdom
1775,17289.0,United Kingdom
1776,17672.0,United Kingdom
1777,17025.0,United Kingdom
1778,16537.0,United Kingdom
1779,17488.0,United Kingdom
1780,16681.0,United Kingdom
1781,13454.0,United Kingdom
1782,16275.0,United Kingdom
1783,18245.0,United Kingdom
1784,17002.0,United Kingdom
1785,17438.0,United Kingdom
1786,15250.0,United Kingdom
1787,17266.0,United Kingdom
1788,15437.0,United Kingdom
1789,12495.0,Sweden
1790,15921.0,United Kingdom
1791,18039.0,United Kingdom
1792,17907.0,United Kingdom
1793,14147.0,United Kingdom
1794,13627.0,United Kingdom
1795,16854.0,United Kingdom
1796,13283.0,United Kingdom
1797,15722.0,United Kingdom
1798,16707.0,United Kingdom
1799,16756.0,United Kingdom
1800,12542.0,Spain
1801,14676.0,United Kingdom
1802,13316.0,United Kingdom
1803,12638.0,Sweden
1804,13484.0,United Kingdom
1805,16846.0,United Kingdom
1806,17348.0,United Kingdom
1807,13566.0,United Kingdom
1808,14924.0,United Kingdom
1809,16258.0,United Kingdom
1810,13305.0,United Kingdom
1811,15558.0,United Kingdom
1812,16611.0,United Kingdom
1813,17338.0,United Kingdom
1814,14060.0,United Kingdom
1815,12954.0,United Kingdom
1816,16387.0,United Kingdom
1817,13715.0,United Kingdom
1818,14745.0,United Kingdom
1819,15221.0,United Kingdom
1820,17065.0,United Kingdom
1821,17228.0,United Kingdom
1822,17588.0,United Kingdom
1823,16347.0,United Kingdom
1824,13795.0,United Kingdom
1825,14824.0,United Kingdom
1826,12692.0,France
1827,15941.0,United Kingdom
1828,12435.0,Denmark
1829,13824.0,United Kingdom
1830,13724.0,United Kingdom
1831,13573.0,United Kingdom
1832,16586.0,United Kingdom
1833,15994.0,United Kingdom
1834,13183.0,United Kingdom
1835,18149.0,United Kingdom
1836,13688.0,United Kingdom
1837,15665.0,United Kingdom
1838,17849.0,United Kingdom
1839,14857.0,United Kingdom
1840,14645.0,United Kingdom
1841,14315.0,United Kingdom
1842,17949.0,United Kingdom
1843,15117.0,United Kingdom
1844,18135.0,United Kingdom
1845,13530.0,United Kingdom
1846,14534.0,United Kingdom
1847,16242.0,United Kingdom
1848,13600.0,United Kingdom
1849,15227.0,United Kingdom
1850,15123.0,United Kingdom
1851,15946.0,United Kingdom
1852,14873.0,United Kingdom
1853,14604.0,United Kingdom
1854,18063.0,United Kingdom
1855,14496.0,United Kingdom
1856,12701.0,Germany
1857,17478.0,United Kingdom
1858,14872.0,United Kingdom
1859,17568.0,United Kingdom
1860,17479.0,United Kingdom
1861,16652.0,United Kingdom
1862,13612.0,United Kingdom
1863,16777.0,United Kingdom
1864,13275.0,United Kingdom
1865,18196.0,United Kingdom
1866,17933.0,United Kingdom
1867,16917.0,United Kingdom
1868,13371.0,United Kingdom
1869,16254.0,United Kingdom
1870,16336.0,United Kingdom
1871,18131.0,United Kingdom
1872,16571.0,United Kingdom
1873,18187.0,United Kingdom
1874,14427.0,United Kingdom
1875,16977.0,United Kingdom
1876,15819.0,United Kingdom
1877,14651.0,United Kingdom
1878,15918.0,United Kingdom
1879,14400.0,United Kingdom
1880,13057.0,United Kingdom
1881,16385.0,United Kingdom
1882,13243.0,United Kingdom
1883,15496.0,United Kingdom
1884,12615.0,France
1885,16303.0,United Kingdom
1886,16108.0,United Kingdom
1887,17349.0,United Kingdom
1888,13128.0,United Kingdom
1889,18247.0,United Kingdom
1890,16668.0,United Kingdom
1891,16199.0,United Kingdom
1892,13230.0,United Kingdom
1893,13150.0,United Kingdom
1894,17838.0,United Kingdom
1895,17738.0,United Kingdom
1896,16008.0,United Kingdom
1897,14292.0,United Kingdom
1898,14851.0,United Kingdom
1899,16508.0,United Kingdom
1900,17673.0,United Kingdom
1901,12418.0,Switzerland
1902,14316.0,United Kingdom
1903,15650.0,United Kingdom
1904,18085.0,United Kingdom
1905,17133.0,United Kingdom
1906,17472.0,United Kingdom
1907,13466.0,United Kingdom
1908,17587.0,United Kingdom
1909,17051.0,United Kingdom
1910,16039.0,United Kingdom
1911,16397.0,United Kingdom
1912,12796.0,Netherlands
1913,18078.0,United Kingdom
1914,12368.0,Cyprus
1915,13451.0,United Kingdom
1916,12639.0,Sweden
1917,14928.0,United Kingdom
1918,17552.0,United Kingdom
1919,16132.0,United Kingdom
1920,13151.0,United Kingdom
1921,13482.0,United Kingdom
1922,14175.0,United Kingdom
1923,14817.0,United Kingdom
1924,13357.0,United Kingdom
1925,14355.0,United Kingdom
1926,16441.0,United Kingdom
1927,17640.0,United Kingdom
1928,13706.0,United Kingdom
1929,15614.0,United Kingdom
1930,14596.0,United Kingdom
1931,15105.0,United Kingdom
1932,12823.0,United Kingdom
1933,17389.0,United Kingdom
1934,16970.0,United Kingdom
1935,14166.0,United Kingdom
1936,16578.0,United Kingdom
1937,16615.0,United Kingdom
1938,13445.0,United Kingdom
1939,14762.0,United Kingdom
1940,14344.0,United Kingdom
1941,15869.0,United Kingdom
1942,13896.0,United Kingdom
1943,18189.0,United Kingdom
1944,13252.0,United Kingdom
1945,16077.0,United Kingdom
1946,13988.0,United Kingdom
1947,12742.0,United Arab Emirates
1948,16002.0,United Kingdom
1949,14729.0,United Kingdom
1950,15086.0,United Kingdom
1951,16444.0,United Kingdom
1952,14026.0,United Kingdom
1953,15447.0,United Kingdom
1954,16741.0,United Kingdom
